searge,name,side,desc
func_71040_bB,dropOneItem,2,Called when player presses the drop item key
func_71041_bz,clearItemInUse,2,
func_71043_e,canEat,2,
func_71044_o,collideWithPlayer,2,
func_71045_bC,getCurrentEquippedItem,2,Returns the currently being used item by the player.
func_71047_c,onEnchantmentCritical,2,
func_71048_c,displayGUIBook,2,Displays the GUI for interacting with a book.
func_71049_a,clonePlayer,2,Copies the values from the given player into this player if boolean par2 is true. Always clones Ender Chest Inventory.
func_71050_bK,xpBarCap,2,"This method returns the cap amount of experience that the experience bar can hold. With each level, the experience cap on the player's experience bar is raised by 10."
func_71051_bG,getBedOrientationInDegrees,0,Returns the orientation of the bed in degrees.
func_71052_bv,getItemInUseCount,0,Returns the item in use count
func_71053_j,closeScreen,2,sets current screen to null (used on escape buttons of GUIs); sets current crafting inventory back to the 2x2 square
func_71056_a,verifyRespawnCoordinates,2,Ensure that a block enabling respawning exists at the specified coordinates and find an empty space nearby to spawn.
func_71057_bx,getItemInUseDuration,0,gets the duration for how long the current itemInUse has been in use
func_71058_b,displayGUIWorkbench,2,Displays the crafting GUI for a workbench.
func_71059_n,attackTargetEntityWithCurrentItem,2,Attacks for the player the targeted entity with the currently equipped item.  The equipped item has hitEntity called on it. Args: targetEntity
func_71060_bI,getSleepTimer,0,
func_71061_d_,resetHeight,2,sets the players height back to normal after doing things like sleeping and dieing
func_71063_a,setSpawnChunk,2,Defines a spawn coordinate to player spawn. Used by bed after the player sleep on it.
func_71064_a,addStat,2,Adds a value to a statistic field.
func_71065_l,isInBed,2,Checks if the player is currently in a bed
func_71110_a,sendContainerAndContentsToPlayer,2,
func_71111_a,sendSlotContents,2,"Sends the contents of an inventory slot to the client-side Container. This doesn't have to match the actual contents of that slot. Args: Container, slot number, slot contents"
func_71112_a,sendProgressBarUpdate,2,"Sends two ints to the client-side Container. Used for furnace burning time, smelting progress, brewing progress, and enchanting level. Normally the first int identifies which variable to update, and the second contains the new value. Both are truncated to shorts in non-local SMP."
func_71113_k,updateHeldItem,2,updates item held by mouse
func_71114_r,getPlayerIP,2,Gets the player's IP address. Used in /banip.
func_71116_b,addSelfToInternalCraftingInventory,2,
func_71117_bO,getNextWindowId,2,get the next window id to use
func_71118_n,setPlayerHealthUpdated,2,"this function is called when a players inventory is sent to him, lastHealth is updated on any dimension transitions, then reset."
func_71120_a,sendContainerToPlayer,2,
func_71121_q,getServerForPlayer,2,
func_71122_b,handleFalling,2,process player falling based on movement packet
func_71123_m,mountEntityAndWakeUp,2,
func_71124_b,getEquipmentInSlot,2,0: Tool in Hand; 1-4: Armor
func_71127_g,onUpdateEntity,2,
func_71128_l,closeContainer,2,Closes the container the player currently has open.
func_71150_b,setPlayerSPHealth,0,Updates health locally.
func_71151_f,getFOVMultiplier,0,Gets the player's field of view multiplier. (ex. when flying)
func_71152_a,setXPStats,0,"Sets the current XP, total XP, and level number."
func_71153_f,isBlockTranslucent,0,
func_71165_d,sendChatMessage,0,Sends a chat message from the player. Args: chatMessage
func_71166_b,sendMotionUpdates,0,Send updated motion and position information to the server
func_71187_D,getCommandManager,2,
func_71188_g,setAllowPvp,2,
func_71189_e,setHostname,1,
func_71190_q,updateTimeLightAndEntities,2,
func_71191_d,setBuildLimit,2,
func_71192_d,setUserMessage,2,"Typically ""menu.convertingLevel"", ""menu.loadingLevel"" or others."
func_71193_K,allowSpawnMonsters,2,
func_71194_c,canCreateBonusChest,2,
func_71195_b_,getUserMessage,0,
func_71197_b,startServer,2,Initialises the server and starts it.
func_71198_k,logDebug,1,"If isDebuggingEnabled(), logs the message with a level of INFO."
func_71199_h,isHardcore,2,Defaults to false.
func_71200_ad,serverIsInRunLoop,0,
func_71201_j,logSevere,1,Logs the error message with a level of SEVERE.
func_71203_ab,getConfigurationManager,2,
func_71204_b,setDemo,2,Sets whether this is a demo or not.
func_71205_p,setMOTD,2,
func_71206_a,shareToLAN,2,"On dedicated does nothing. On integrated, sets commandsAllowedForAll, gameType and allows external connections."
func_71207_Z,getBuildLimit,2,
func_71208_b,setServerPort,1,
func_71209_f,getFile,2,Returns a File object from the specified string.
func_71210_a,setConfigurationManager,2,
func_71211_k,getServerHostname,1,"""getHostname"" is already taken, but both return the hostname."
func_71213_z,getAllUsernames,2,Returns an array of the usernames of all the connected players.
func_71214_G,getServerOwner,2,Returns the username of the server owner (for integrated servers)
func_71215_F,getServerPort,1,Gets serverPort.
func_71216_a_,outputPercentRemaining,2,Used to display a percent remaining given text and the percentage.
func_71217_p,tick,2,Main function called by run() every loop.
func_71218_a,worldServerForDimension,2,Gets the worldServer by the given dimension.
func_71219_W,isPVPEnabled,2,
func_71220_V,getCanSpawnNPCs,2,
func_71221_J,getWorldName,0,
func_71222_d,initialWorldChunkLoad,2,
func_71223_ag,enableProfiling,2,
func_71224_l,setServerOwner,2,Sets the username of the owner of this server (in the case of an integrated server)
func_71225_e,canStructuresSpawn,2,
func_71228_a,finalTick,2,Called on exit from the main run() loop.
func_71229_d,setOnlineMode,2,
func_71230_b,addServerInfoToCrashReport,2,"Adds the server info, including from theWorldServer, to the crash report."
func_71231_X,isFlightAllowed,2,
func_71233_x,getCurrentPlayerCount,2,Returns the number of players currently on the server.
func_71234_u,getPort,1,"Never used, but ""getServerPort"" is already taken."
func_71235_a,setGameType,2,Sets the game type for all worlds.
func_71236_h,logWarning,2,Logs the message with a level of WARN.
func_71237_c,convertMapIfNeeded,2,
func_71238_n,getDataDirectory,2,
func_71239_B,isDebuggingEnabled,1,"Returns true if debugging is enabled, false otherwise."
func_71240_o,systemExitNow,2,"Directly calls System.exit(0), instantly killing the program."
func_71241_aa,isServerStopped,1,
func_71242_L,isDemo,2,Gets whether this is a demo or not.
func_71243_i,clearCurrentTask,2,Set current task to null and set its percentage to 0.
func_71244_g,logInfo,1,Logs the message with a level of INFO.
func_71245_h,setAllowFlight,2,
func_71246_n,setWorldName,0,
func_71247_a,loadAllWorlds,2,
func_71248_a,getPossibleCompletions,2,"If par2Str begins with /, then it searches for commands, otherwise it returns players."
func_71249_w,getMinecraftVersion,2,Returns the server's Minecraft version as string.
func_71250_E,getKeyPair,2,Gets KeyPair instanced in MinecraftServer.
func_71251_e,setCanSpawnAnimals,2,
func_71252_i,handleRConCommand,1,Handle a command received by an RCon instance
func_71253_a,setKeyPair,2,
func_71254_M,getActiveAnvilConverter,2,
func_71255_r,getAllowNether,2,
func_71256_s,startServerThread,2,
func_71257_f,setCanSpawnNPCs,2,
func_71258_A,getPlugins,1,"Used by RCon's Query in the form of ""MajorServerMod 1.2.3: MyPlugin 1.3; AnotherPlugin 2.1; AndSoForth 1.0""."
func_71259_af,getTickCounter,2,
func_71260_j,stopServer,2,Saves all necessary data as preparation for stopping the server.
func_71261_m,setFolderName,2,
func_71262_S,isDedicatedServer,2,
func_71263_m,initiateShutdown,2,"Sets the serverRunning variable to false, in order to get the server to shut down."
func_71264_H,isSinglePlayer,2,
func_71265_f,getGameType,2,
func_71266_T,isServerInOnlineMode,2,
func_71267_a,saveAllWorlds,2,par1 indicates if a log message should be output.
func_71268_U,getCanSpawnAnimals,2,
func_71270_I,getFolderName,2,
func_71272_O,deleteWorldAndStopServer,2,WARNING : directly calls  getActiveAnvilConverter().deleteWorldDirectory(theWorldServer[0].getSaveHandler().getWorldDirectoryName());
func_71273_Y,getMOTD,2,
func_71274_v,getMotd,1,Returns the server message of the day
func_71275_y,getMaxPlayers,2,Returns the maximum number of players allowed on the server.
func_71276_C,getServer,2,Gets mcServer.
func_71277_t,getHostname,1,Returns the server's hostname.
func_71278_l,isServerRunning,2,
func_71279_ae,getGuiEnabled,2,
func_71326_a,saveProperties,1,Saves all of the server properties to the properties file.
func_71327_a,getIntProperty,1,"Gets an integer property. If it does not exist, set it to the specified value."
func_71328_a,setProperty,1,Saves an Object with the given property name.
func_71329_c,getSettingsFilename,1,Returns the filename where server properties are stored
func_71330_a,getStringProperty,1,"Gets a string property. If it does not exist, set it to the specified value."
func_71331_a,addPendingCommand,1,
func_71332_a,getBooleanProperty,1,"Gets a boolean property. If it does not exist, set it to the specified value."
func_71333_ah,executePendingCommands,1,
func_71344_c,getPublic,0,Returns true if this integrated server is open to LAN
func_71351_a,setServerData,0,Set the current ServerData instance.
func_71352_k,toggleFullscreen,0,Toggles fullscreen mode.
func_71353_a,loadWorld,0,par2Str is displayed on the loading screen to the user unloads the current world first
func_71354_a,setDimensionAndSpawnPlayer,0,
func_71355_q,isDemo,0,Gets whether this is a demo or not.
func_71356_B,isSingleplayer,0,"Returns true if there is only one player playing, and the current server is the integrated one."
func_71357_I,loadScreen,0,Displays a new screen.
func_71359_d,getSaveLoader,0,Returns the save loader that is currently being used
func_71361_d,checkGLError,0,"Checks for an OpenGL error. If there is one, prints the error ID and error string."
func_71363_D,stopIntegratedServer,0,
func_71364_i,setIngameNotInFocus,0,"Resets the player keystate, disables the ingame focus, and ungrabs the mouse cursor."
func_71365_K,screenshotListener,0,checks if keys are down
func_71366_a,displayDebugInfo,0,
func_71367_a,setServer,0,
func_71369_N,getGLMaximumTextureSize,0,Used in the usage snooper.
func_71370_a,resize,0,Called to resize the current screen.
func_71371_a,launchIntegratedServer,0,"Arguments: World foldername,  World ingame name, WorldSettings"
func_71372_G,isFullScreen,0,Returns whether we're in full screen or not.
func_71374_p,debugInfoEntities,0,A String of how many entities are in the world
func_71375_t,isFancyGraphicsEnabled,0,
func_71377_b,displayCrashReport,0,Wrapper around displayCrashReportInternal
func_71378_E,getPlayerUsageSnooper,0,Returns the PlayerUsageSnooper instance.
func_71379_u,isAmbientOcclusionEnabled,0,Returns if ambient occlusion is enabled
func_71381_h,setIngameFocus,0,Will set the focus to ingame if the Minecraft window is the active with focus. Also clears any GUI screen currently displayed
func_71382_s,isGuiEnabled,0,
func_71383_b,updateDebugProfilerName,0,Update debugProfilerName in response to number keys in debug screen
func_71384_a,startGame,0,"Starts the game: initializes the canvas, the title, the settings, etcetera."
func_71385_j,displayInGameMenu,0,Displays the ingame menu
func_71386_F,getSystemTime,0,Gets the system time in milliseconds.
func_71387_A,isIntegratedServerRunning,0,
func_71388_o,getWorldProviderName,0,Gets the name of the world's current chunk provider
func_71389_H,startTimerHackThread,0,
func_71392_a,scaledTessellator,0,Loads Tessellator with a scaled resolution
func_71393_m,debugInfoRenders,0,A String of renderGlobal.getDebugInfoRenders
func_71396_d,addGraphicsAndWorldToCrashReport,0,"adds core server Info (GL version , Texture pack, isModded, type), and the worldInfo to the crash report"
