searge,name,side,desc
func_21060_d,getFlag,0,Returns true if the flag is active for the entity. Known flags: 0) is burning; 1) is sneaking; 2) is riding something; 3) is sprinting; 4) is eating
func_21061_O,getDataWatcher,0,
func_21062_U,isBurning,0,Returns true if the entity is on fire. Used by render to add the fire effect on rendering.
func_21063_V,isRiding,0,"Returns true if the entity is riding another entity, used by render to rotate the legs to be in 'sit' position for players."
func_21066_o,dropFewItems,0,Drop 0-2 items of this living's type
func_21067_c_,canBreatheUnderwater,0,
func_21068_q,getSaddled,0,Returns true if the pig is saddled.
func_21069_a,setSaddled,0,Set or remove the saddle of the pig.
func_21070_a,getRandomFleeceColor,0,This method is called when a sheep spawns in the world to select the color of sheep fleece.
func_21071_b_,setFleeceColor,0,
func_21072_p,getSheared,0,returns true if a sheeps wool has been sheared
func_21073_a,setSheared,0,make a sheep sheared if set to true
func_21074_p_,getFleeceColor,0,
func_21090_e,setCreeperState,0,"Sets the state of creeper, -1 to idle and 1 to be 'in fuse'"
func_21091_q,getCreeperState,0,"Returns the current state of creeper, -1 is idle, 1 is 'in fuse'"
func_21092_a,displayGUIDispenser,0,Displays the dipsenser GUI for the passed in dispenser entity. Args: TileEntityDispenser
func_21094_a,triggerNote,0,plays the stored note
func_21095_a,changePitch,0,change pitch by -> (currentPitch + 1) % 25
func_21098_a,setMobID,0,
func_21099_a,getMobID,0,
func_210_f,getRenderType,0,The type of render function that is called for this block
func_21100_b,getRandomStackFromInventory,0,gets stack of one item extracted from a stack chosen at random from the block inventory
func_21103_b,getStackInRowAndColumn,0,"Returns the itemstack in the slot specified (Top left is 0, 0). Args: row, column"
func_21105_c,storeItemStack,0,stores an itemstack in the users inventory
func_21106_d,storePartialItemStack,0,This function stores as many items of an ItemStack as possible in a matching slot and returns the quantity of left over items.
func_21107_a,getRandomWorldGenForTrees,0,Gets a WorldGen appropriate for this biome.
func_21109_c,makeString,0,Converts the instance data to a readable string.
func_21110_c,setCurrentChunkOver,0,"This is the chunk that the player is currently standing over. Args: chunkX, chunkZ"
func_21111_d,canChunkExist,0,"Checks if the chunk coordinate could actually be stored within the chunk cache. Args: chunkX, chunkZ"
func_21114_a,setAllowedSpawnTypes,0,Set which types of mobs are allowed to spawn (peaceful vs hostile).
func_21115_j,markBlockAsNeedsUpdate,0,calls the 'MarkBlockAsNeedsUpdate' in all block accesses in this world
func_21116_c,sendClientEvent,0,"Calls receiveClientEvent of the tile entity at the given location on the server and all nearby clients with the given event number and parameter. Args: X, Y, Z, event number, parameter"
func_21117_a,doChunksNearChunkExist,0,Checks if any of the chunks within distance (argument 4) blocks of the given block exist
func_21118_q,getChunkProvider,0,gets the IChunkProvider this world uses.
func_21119_g,getProviderName,0,"Returns the name of the current chunk provider, by calling chunkprovider.makeString()"
func_21124_a,addObject,0,"adds a new object to dataWatcher to watch, to update an already existing object see updateObject. Arguments: data Value Id, Object to add"
func_21125_a,writeObjectsInListToStream,0,"writes every object in passed list to dataoutputstream, terminated by 0x7F"
func_21126_a,updateWatchedObjectsFromList,0,
func_21127_a,writeWatchableObjects,0,
func_21128_a,writeWatchableObject,0,
func_21129_b,updateObject,0,updates an already existing object
func_21130_a,getWatchableObjectByte,0,gets the bytevalue of a watchable object
func_21131_a,readWatchableObjects,0,
func_21135_a,matches,0,Used to check if a recipe matches current crafting inventory
func_21136_b,getCraftingResult,0,Returns an Item that is the result of this recipe
func_21137_a,checkMatch,0,Checks if the region of a crafting inventory is match for the recipe.
func_21145_a,handlePlayNoteBlock,0,
func_21146_a,handleEntityPainting,0,Packet handler
func_21147_a,handleEntityAction,0,runs registerPacket on the given Packet19EntityAction
func_21148_a,handleEntityMetadata,0,Packet handler
func_21157_a,addRecipes,0,Adds the dye recipes to the CraftingManager.
func_21158_b,getObject,0,
func_21159_c,getObjectType,0,
func_21160_a,setObject,0,
func_21161_a,getDataValueId,0,
func_21162_a,setWatching,0,
func_21167_h,isEmpty,0,
func_21168_d,getPeacefulCreature,0,Gets whether or not this creature type is peaceful.
func_21169_b,getMaxNumberOfCreature,0,
func_21170_a,getCreatureClass,0,
func_21171_c,getCreatureMaterial,0,
func_21174_b,getFoliageColorBirch,0,Gets the foliage color for birch type (metadata 2) trees
func_21175_a,getFoliageColorPine,0,Gets the foliage color for pine type (metadata 1) trees
func_21179_h,getItemDamageForDisplay,0,"gets the damage of an itemstack, for displaying purposes"
func_21180_d,isStackable,0,Returns true if the ItemStack can hold 2 or more units of the item.
func_21181_i,getItemDamage,0,gets the damage of an itemstack
func_21182_e,isItemStackDamageable,0,true if this itemStack is damageable
func_21183_f,getHasSubtypes,0,
func_21184_a,isItemEqual,0,compares ItemStack argument to the instance ItemStack; returns true if the Items contained in both ItemStacks are equal
func_21185_g,isItemDamaged,0,returns true when a damageable item is damaged
func_21187_b,addShapelessRecipe,0,
func_21188_a,findMatchingRecipe,0,
func_21198_a,getSmeltingResult,0,Returns the smelting result of an item.
func_21199_a,addSmelting,0,Adds a smelting recipe.
func_211_a,getBlockTexture,0,"Retrieves the block texture to use based on the display side. Args: iBlockAccess, x, y, z, side"
func_21200_a,smelting,0,Used to call methods addSmelting and getSmeltingResult.
func_21203_a,canCreatureTypeSpawnAtLocation,0,Returns whether or not the specified creature type can spawn at the specified location.
func_21204_a,creatureSpecificInit,0,"determines if a skeleton spawns on a spider, and if a sheep is a different color"
func_21205_c,getDamageVsEntity,0,Damage versus entities.
func_21206_b,getEfficiencyOnProperMaterial,0,The strength of this tool material against blocks which it is effective against.
func_21207_a,getMaxUses,0,"The number of uses this material allows. (wood = 59, stone = 131, iron = 250, diamond = 1561, gold = 32)"
func_21208_d,getHarvestLevel,0,"The level of material this tool can harvest (3 = DIAMOND, 2 = IRON, 1 = STONE, 0 = IRON/GOLD)"
func_213_a,setBlockBounds,0,"Sets the bounds of the block.  minX, minY, minZ, maxX, maxY, maxZ"
func_214_b,onBlockRemoval,0,Called whenever the block is removed.
func_215_a,setLightValue,0,Sets the amount of light emitted by a block from 0.0f to 1.0f (converts internally to 0-15). Returns the object for convenience in constructing.
func_216_a,dropBlockAsItemWithChance,0,Drops the block items with a specified chance of dropping the specified items
func_217_b,isOpaqueCube,0,"Is this block (a) opaque and (b) a full 1m cube?  This determines whether or not to render the shared face of two adjacent blocks and also whether the player can attach torches, redstone wire, etc to this block."
func_218_a,getBlockTextureFromSide,0,Returns the block texture based on the side being looked at.  Args: side
func_219_b,setResistance,0,Sets the the blocks resistance to explosions. Returns the object for convenience in constructing.
func_22001_u,isFancyGraphicsEnabled,0,
func_22002_b,convertMapFormat,0,Converts from old map format to new map format
func_22003_b,lineIsCommand,0,Returns true if string begins with '/'
func_22004_c,getSaveLoader,0,Returns the save loader that is currently being used
func_22005_v,isAmbientOcclusionEnabled,0,Returns if ambient occlusion is enabled
func_22006_t,isGuiEnabled,0,
func_22007_w,isDebugInfoEnabled,0,
func_22011_a,chunkXZ2Int,0,converts a chunk coordinate pair to an integer (suitable for hashing)
func_22012_b,renderLivingAt,0,Sets a simple glTranslate on a LivingEntity.
func_22013_a,renderLivingLabel,0,Draws the debug or playername text above a living
func_22014_a,passSpecialRender,0,Passes the specialRender and renders it
func_22015_a,renderName,0,Used to render a player's name above their head
func_22016_b,renderPlayerSleep,0,Renders player with sleeping offset if sleeping
func_22017_a,rotatePlayer,0,Rotates the player if the player is sleeping. This method is called in rotateCorpse.
func_22022_g,ignoreTick,0,
func_22027_j,setBounds,0,Set the bounds of the bed block.
func_22028_g,getNearestEmptyChunkCoordinates,0,Gets the nearest empty chunk coordinates for the player to wake up from a bed into.
func_22029_f,isBedOccupied,0,Return whether or not the bed is occupied.
func_22031_a,setBedOccupied,0,Sets whether or not the bed is occupied.
func_22032_d,isBlockFootOfBed,0,Returns whether or not this bed block is the foot of the bed.
func_22036_h,getOrientation,0,Get side which this button is facing.
func_22049_v,isMovementBlocked,0,Dead and sleeping entities cannot move
func_22050_O,playLivingSound,0,Plays living's sound at its position
func_22051_K,isPlayerSleeping,0,Returns whether player is sleeping or not
func_22053_b,sleepInBedAt,0,Attempts to have the player sleep in a bed at the specified location.
func_22054_L,isPlayerFullyAsleep,0,Returns whether or not the player is asleep and the screen has fully faded.
func_22055_b,addChatMessage,0,Add a chat message to the player
func_22056_a,wakeUpPlayer,0,Wake up the player if they're sleeping.
func_22057_q,isInBed,0,Checks if the player is currently in a bed
func_22058_C,resetHeight,0,sets the players height back to normal after doing things like sleeping and dieing
func_22059_J,getBedOrientationInDegrees,0,Returns the orientation of the bed in degrees.
func_22060_M,getSleepTimer,0,
func_22064_c,addChatMessageTranslate,0,Adds the string to chat message after translate it with the language file.
func_22066_a,setMaxStringLength,0,
func_22067_c,drawTextBox,0,Draws the textbox
func_22068_a,setText,0,Sets the text of the textbox.
func_22069_a,mouseClicked,0,"Args: x, y, buttonClicked"
func_22070_b,updateCursorCounter,0,Increments the cursor counter
func_22071_a,getText,0,Returns the text beign edited on the textbox.
func_22083_c,getSelectButton,0,returns the select button
func_22084_k,loadSaves,0,loads the saves
func_22085_d,getRenameButton,0,returns the rename button
func_22086_b,getSelectedWorld,0,returns the world currently selected
func_22087_f,getLocalizedWorldName,0,Gets the localized world name
func_22088_h,getLocalizedMustConvert,0,Gets the localized must convert text
func_22089_a,onElementSelected,0,called whenever an element in this gui is selected
func_22090_a,getSize,0,
func_22091_c,getSaveFileName,0,returns the file name of the specified save number
func_22092_e,getDeleteButton,0,returns the delete button
func_22093_g,getDateFormatter,0,returns the date formatter for this gui
func_22094_d,getSaveName,0,returns the name of the saved game
func_220_a_,harvestBlock,0,"Called when the player destroys a block with an item that can harvest it. (i, j, k) are the coordinates of the block and l is the block's subtype/damage."
